,Departure Date,Buffalo Load,Buffalo Loss,Buffalo Pct,Cattle Load,Cattle Loss,Cattle Pct,Sheep Load,Sheep Loss,Sheep Pct,Duration (days)
793,Mar-16,,,,4456.0,3.0,0.0007,,,,13
794,Apr-16,,,,2791.0,2.0,0.0007,,,,15
795,Apr-16,,,,1743.0,7.0,0.004,,,,10
796,Apr-16,,,,2098.0,0.0,0.0,,,,5
797,Apr-16,,,,3447.0,0.0,0.0,,,,5
798,Apr-16,,,,1080.0,0.0,0.0,,,,17
799,Apr-16,,,,3347.0,1.0,0.0003,,,,10
800,Apr-16,,,,6033.0,2.0,0.0003,,,,16
801,Apr-16,,,,3914.0,10.0,0.0026,,,,18
802,Apr-16,,,,1901.0,0.0,0.0,,,,6
803,Apr-16,,,,3119.0,20.0,0.0064,,,,19
804,Apr-16,,,,3197.0,0.0,0.0,,,,12
805,Apr-16,,,,150.0,0.0,0.0,62922.0,253.0,0.004,20
806,Apr-16,,,,2838.0,2.0,0.0007,,,,5
807,Apr-16,,,,3875.0,0.0,0.0,,,,4
808,Apr-16,,,,10215.0,48.0,0.0047,60973.0,372.0,0.0061,29
809,Apr-16,,,,2064.0,11.0,0.0053,,,,12
810,Apr-16,77.0,0.0,0.0,1165.0,1.0,0.0009,,,,9
811,Apr-16,,,,3135.0,0.0,0.0,,,,5
812,Apr-16,,,,1637.0,2.0,0.0012,,,,9
813,Apr-16,,,,17235.0,18.0,0.001,,,,18
814,Apr-16,,,,5428.0,9.0,0.0017,,,,18
815,Apr-16,,,,2839.0,0.0,0.0,,,,7
816,Apr-16,,,,3741.0,0.0,0.0,,,,6
817,Apr-16,,,,2486.0,4.0,0.0016,,,,9
818,Apr-16,,,,2901.0,4.0,0.0014,,,,8
819,Apr-16,,,,2625.0,1.0,0.0004,,,,8
820,Apr-16,,,,200.0,0.0,0.0,69678.0,298.0,0.0043,24
821,May-16,,,,3627.0,0.0,0.0,,,,9
822,May-16,,,,2087.0,10.0,0.0048,,,,10
823,May-16,,,,960.0,1.0,0.001,,,,17
824,May-16,,,,3000.0,3.0,0.001,,,,7
825,May-16,,,,3688.0,5.0,0.0014,,,,5
826,May-16,,,,3001.0,1.0,0.0003,,,,7
827,May-16,,,,2862.0,2.0,0.0007,,,,5
828,May-16,,,,1220.0,0.0,0.0,,,,23
829,May-16,,,,1650.0,3.0,0.0018,,,,12
830,May-16,,,,2594.0,0.0,0.0,,,,16
831,May-16,,,,4000.0,4.0,0.001,,,,12
832,May-16,,,,300.0,0.0,0.0,73838.0,574.0,0.0078,31
833,May-16,,,,3638.0,0.0,0.0,,,,4
834,May-16,,,,3996.0,7.0,0.0018,,,,17
835,May-16,,,,18995.0,8.0,0.0004,,,,17
836,May-16,,,,1664.0,4.0,0.0024,,,,13
837,May-16,,,,4310.0,5.0,0.0012,,,,13
838,May-16,,,,4012.0,0.0,0.0,,,,5
839,May-16,,,,3858.0,1.0,0.0003,,,,9
840,May-16,,,,2451.0,15.0,0.0061,,,,9
841,May-16,,,,3921.0,1.0,0.0003,,,,17
842,May-16,,,,2330.0,0.0,0.0,,,,6
843,May-16,,,,2824.0,3.0,0.0011,,,,10
844,May-16,,,,3753.0,4.0,0.0011,,,,4
845,May-16,,,,3362.0,4.0,0.0012,,,,7
846,Jun-16,145.0,1.0,0.0069,1122.0,8.0,0.0071,,,,8
847,Jun-16,,,,2985.0,10.0,0.0034,,,,17
848,Jun-16,,,,3876.0,1.0,0.0003,,,,5
849,Jun-16,,,,2735.0,0.0,0.0,,,,7
850,Jun-16,,,,5932.0,0.0,0.0,,,,12
851,Jun-16,,,,2850.0,2.0,0.0007,,,,12
852,Jun-16,,,,2766.0,5.0,0.0018,,,,6
853,Jun-16,,,,2860.0,1.0,0.0003,,,,4
854,Jun-16,,,,2240.0,1.0,0.0004,,,,8
855,Jun-16,,,,3864.0,1.0,0.0003,,,,7
856,Jun-16,,,,3799.0,0.0,0.0,,,,6
857,Jun-16,,,,1965.0,5.0,0.0025,,,,12
858,Jun-16,,,,2782.0,1.0,0.0004,,,,8
859,Jun-16,,,,2036.0,0.0,0.0,,,,7
860,Jun-16,,,,3943.0,1.0,0.0003,,,,6
861,Jun-16,,,,3895.0,0.0,0.0,,,,5
862,Apr-16,,,,6677.0,153.0,0.022914483,,,,26
863,May-16,182.0,1.0,0.005494505,1506.0,,,,,,8
864,May-16,,,,14257.0,,,,,,27
865,Jun-16,,,,10807.0,23.0,0.00212825,11987.0,35.0,0.00291983,29
866,Jun-16,,,,8531.0,56.0,0.006564295,40709.0,488.0,0.011987521000000001,23
867,Jun-16,,,,50.0,,,62028.0,323.0,0.005207326,20
868,Jun-16,,,,5610.0,2.0,0.000356506,,,,19
869,Jun-16,,,,2048.0,3.0,0.0014648439999999999,,,,5
870,Jun-16,,,,2942.0,1.0,0.000339905,8000.0,16.0,0.002,17
871,Jun-16,,,,1461.0,4.0,0.002737851,,,,9
872,Jun-16,,,,7661.0,3.0,0.000391594,,,,6
873,Jun-16,,,,1950.0,1.0,0.000512821,,,,9
874,Jun-16,,,,2693.0,1.0,0.000371333,,,,10
875,Jun-16,,,,2954.0,4.0,0.0013540960000000002,,,,7
876,Jun-16,,,,3914.0,1.0,0.000255493,,,,6
877,Jun-16,,,,4143.0,12.0,0.0028964520000000003,,,,14
878,Jun-16,,,,2780.0,2.0,0.000719424,,,,9
879,Jul-16,,,,9723.0,33.0,0.0033940140000000003,47751.0,362.0,0.007580993,23
880,Jul-16,,,,2455.0,8.0,0.003258656,,,,9
881,Jul-16,,,,,,,69322.0,1741.0,0.0251,25
882,Jul-16,,,,1997.0,,,,,,9
883,Jul-16,,,,2833.0,,,,,,13
884,Jul-16,,,,3034.0,,,,,,6
885,Jul-16,,,,12352.0,7.0,0.00056671,,,,20
886,Jul-16,,,,4002.0,2.0,0.00049975,,,,5
887,Jul-16,,,,3779.0,,,,,,5
888,Jul-16,100.0,,,1520.0,,,,,,10
889,Jul-16,,,,3782.0,,,,,,6
890,Jul-16,,,,2224.0,3.0,0.001348921,,,,9
891,Jul-16,,,,3903.0,3.0,0.00076864,,,,14
892,Jul-16,,,,2423.0,4.0,0.001650846,,,,9
893,Jul-16,,,,3782.0,1.0,0.00026441,,,,4
894,Jul-16,,,,2976.0,,,,,,6
895,Jul-16,,,,,,,64778.0,746.0,0.011516256,20
896,Jul-16,,,,3660.0,2.0,0.000546448,,,,6
897,Jul-16,,,,4073.0,12.0,0.0029462309999999997,,,,14
898,Jul-16,,,,2000.0,,,,,,5
899,Jul-16,,,,4020.0,3.0,0.0007462689999999999,,,,16
900,Jul-16,,,,2702.0,1.0,0.000370096,,,,9
901,Jul-16,,,,2761.0,,,,,,5
902,Jul-16,,,,2836.0,1.0,0.00035260900000000004,,,,6
903,Jul-16,,,,7292.0,9.0,0.0012342289999999999,,,,8
904,Aug-16,,,,1744.0,,,,,,10
905,Aug-16,,,,3215.0,,,,,,6
906,Aug-16,,,,3591.0,6.0,0.0016708439999999999,,,,11
907,Aug-16,,,,2052.0,7.0,0.003411306,,,,5
908,Aug-16,,,,1699.0,1.0,0.0005885819999999999,,,,16
909,Aug-16,,,,3784.0,12.0,0.0031712470000000003,,,,9
910,Aug-16,,,,2824.0,,,,,,10
911,Aug-16,,,,3123.0,1.0,0.000320205,,,,17
912,Aug-16,,,,3773.0,1.0,0.000265041,,,,4
913,Aug-16,,,,,,,63250.0,712.0,0.01128475,23
914,Aug-16,499.0,,,1080.0,,,,,,7
915,Aug-16,,,,2347.0,3.0,0.001278228,,,,8
916,Aug-16,,,,6794.0,1.0,0.000147189,,,,8
917,Aug-16,,,,3155.0,,,,,,5
918,Aug-16,,,,,,,60112.0,748.0,0.012443438999999999,25
919,Aug-16,,,,6566.0,3.0,0.00045689900000000003,,,,8
920,Aug-16,,,,2839.0,,,,,,5
921,Aug-16,,,,3331.0,4.0,0.001200841,,,,13
922,Aug-16,,,,3897.0,3.0,0.000769823,,,,12
923,Aug-16,,,,3117.0,,,,,,6
924,Aug-16,,,,6165.0,11.0,0.001784266,,,,7
925,Aug-16,,,,7277.0,6.0,0.0008245160000000001,,,,10
926,Aug-16,,,,1890.0,1.0,0.000529101,,,,12
927,Aug-16,,,,3065.0,2.0,0.000652529,,,,5
928,Aug-16,,,,3444.0,1.0,0.00029036,,,,15
929,Aug-16,,,,2857.0,2.0,0.000700035,,,,8
930,Aug-16,,,,200.0,,,55169.0,823.0,0.014917798000000001,20
931,Aug-16,,,,1110.0,2.0,0.0018018020000000001,6600.0,67.0,0.010151515,15
932,Aug-16,,,,6999.0,5.0,0.000714388,41286.0,441.0,0.010681587,21
933,42614,,,,3734.0,2.0,0.000535619,,,,11
934,Aug-16,,,,3066.0,2.0,0.000652316,,,,10
935,Aug-16,,,,2000.0,,,,,,7
936,Sep-16,,,,3045.0,3.0,0.000985222,,,,18
937,Sep-16,770.0,6.0,0.007792208,2653.0,24.0,0.009046363,,,,13
938,Sep-16,,,,2260.0,,,,,,9
939,Sep-16,,,,3947.0,2.0,0.000506714,,,,16
940,Sep-16,,,,2634.0,,,,,,7
941,Sep-16,,,,3877.0,8.0,0.002063451,,,,17
942,Sep-16,,,,2672.0,1.0,0.000374251,,,,13
943,Sep-16,,,,,,,70415.0,640.0,0.009088973,24
944,Sep-16,1114.0,3.0,0.002692998,907.0,3.0,0.003307607,,,,9
945,Sep-16,,,,4934.0,11.0,0.002229428,26479.0,525.0,0.019827033,18
946,Sep-16,,,,2502.0,2.0,0.0007993610000000001,,,,9
947,Sep-16,,,,2159.0,,,,,,16
948,Sep-16,,,,3000.0,,,,,,19
949,Sep-16,458.0,2.0,0.004366812,796.0,2.0,0.0025125629999999998,,,,10
950,Oct-16,,,,3267.0,1.0,0.000306091,,,,6
951,Oct-16,,,,2790.0,,,,,,14
952,Oct-16,,,,4787.0,7.0,0.0014622939999999998,,,,9
953,Oct-16,,,,,,,70986.0,629.0,0.008860902,24
954,Oct-16,,,,2983.0,2.0,0.0006704660000000001,,,,11
955,Oct-16,,,,3573.0,1.0,0.000279877,,,,8
956,Oct-16,,,,4034.0,5.0,0.001239465,,,,17
957,Oct-16,,,,3106.0,1.0,0.000321958,,,,13
958,Oct-16,,,,3571.0,1.0,0.000280034,,,,8
959,Oct-16,,,,,,,79166.0,221.0,0.0027916020000000002,23
960,Oct-16,,,,2267.0,3.0,0.001323335,,,,9
961,Oct-16,,,,2562.0,2.0,0.00078064,,,,15
962,Oct-16,,,,3152.0,2.0,0.000634518,,,,6
963,Oct-16,,,,960.0,1.0,0.001041667,,,,19
964,Oct-16,,,,2726.0,2.0,0.0007336760000000001,,,,9
965,Oct-16,,,,3887.0,1.0,0.000257268,,,,7
966,Oct-16,,,,1494.0,5.0,0.00334672,,,,13
967,Oct-16,,,,2032.0,1.0,0.000492126,,,,7
968,Oct-16,,,,4000.0,3.0,0.00075,,,,19
969,Oct-16,,,,3002.0,,,,,,5
970,Oct-16,,,,15366.0,46.0,0.002993622,,,,25
971,Nov-16,,,,2419.0,1.0,0.00041339400000000003,,,,9
972,Nov-16,372.0,7.0,0.018817204,2407.0,5.0,0.002077275,,,,12
973,Nov-16,,,,6753.0,2.0,0.000296165,,,,11
974,Nov-16,,,,2864.0,,,,,,8
975,Nov-16,,,,3167.0,,,,,,6
976,Nov-16,,,,,,,79621.0,734.0,0.009218673,24
977,Nov-16,,,,3662.0,,,,,,8
978,Nov-16,,,,16322.0,11.0,0.000673937,,,,25
979,Nov-16,,,,3683.0,2.0,0.000543036,,,,9
980,Nov-16,,,,6330.0,5.0,0.0007898889999999999,,,,22
981,Nov-16,,,,2011.0,2.0,0.00099453,,,,9
982,Nov-16,,,,447.0,1.0,0.0022371360000000002,,,,9
983,Nov-16,,,,7248.0,,,,,,9
984,Nov-16,300.0,2.0,0.006666666999999999,1294.0,6.0,0.004636785,,,,10
985,Nov-16,,,,2454.0,1.0,0.000407498,,,,12
986,Nov-16,,,,2566.0,1.0,0.00038971199999999996,,,,9
987,Nov-16,,,,1871.0,,,,,,11
988,Nov-16,,,,6912.0,2.0,0.000289352,,,,9
989,Nov-16,,,,3050.0,1.0,0.000327869,,,,6
990,Nov-16,,,,2794.0,1.0,0.00035791,,,,10
991,Nov-16,,,,3855.0,1.0,0.000259403,,,,8
992,Nov-16,,,,3679.0,,,,,,8
993,Nov-16,,,,175.0,,,71821.0,542.0,0.0075465390000000005,24
994,Nov-16,,,,3103.0,1.0,0.00032226900000000003,,,,13
995,Dec-16,,,,3717.0,1.0,0.000269034,,,,9
996,Dec-16,,,,2998.0,,,,,,5
997,Dec-16,,,,4193.0,7.0,0.001669449,,,,20
998,Dec-16,,,,7029.0,11.0,0.001564945,,,,18
999,Dec-16,,,,3644.0,,,,,,8
1000,Dec-16,,,,2020.0,,,,,,9
1001,Dec-16,,,,3577.0,,,,,,6
1002,Dec-16,,,,2639.0,3.0,0.001136794,,,,9
1003,Dec-16,,,,2529.0,,,,,,5
1004,Dec-16,,,,1254.0,3.0,0.002392344,,,,18
1005,Dec-16,,,,1795.0,2.0,0.001114206,,,,9
1006,Dec-16,,,,6972.0,1.0,0.00014343100000000002,,,,6
1007,Dec-16,,,,3785.0,2.0,0.000528402,,,,10
1008,Dec-16,,,,3680.0,1.0,0.000271739,,,,7
1009,Dec-16,,,,3826.0,1.0,0.00026137,,,,6
1010,Nov-16,,,,12517.0,14.0,0.0011,,,,28
1011,Dec-16,,,,5504.0,16.0,0.0029,,,,30
1012,Dec-16,,,,3811.0,0.0,0.0,,,,6
1013,Dec-16,,,,2792.0,1.0,0.0004,,,,10
1014,Dec-16,,,,4190.0,2.0,0.0005,,,,18
1015,Dec-16,,,,2691.0,3.0,0.0011,7787.0,48.0,0.0062,27
1016,Dec-16,,,,16336.0,27.0,0.0017,,,,22
1017,Dec-16,,,,1048.0,0.0,0.0,,,,18
1018,Dec-16,,,,1780.0,3.0,0.0017,,,,12
1019,Dec-16,,,,50.0,0.0,0.0,79282.0,583.0,0.0074,26
1020,Dec-16,,,,2834.0,2.0,0.0007,,,,9
1021,Dec-16,,,,3644.0,0.0,0.0,,,,8
1022,Dec-16,,,,8700.0,7.0,0.0008,2902.0,34.0,0.0117,24
1023,Dec-16,,,,6455.0,10.0,0.0015,,,,21
1024,Dec-16,,,,2886.0,0.0,0.0,,,,9
1025,Jan-17,,,,1206.0,1.0,0.0009,,,,9
1026,Jan-17,,,,5033.0,23.0,0.0046,,,,14
1027,Jan-17,,,,2830.0,4.0,0.0014,,,,9
1028,Jan-17,,,,2366.0,4.0,0.0017,,,,11
1029,Jan-17,,,,2023.0,1.0,0.0005,,,,11
1030,Jan-17,,,,3628.0,1.0,0.0003,,,,8
1031,Jan-17,,,,1787.0,4.0,0.0022,,,,17
1032,Jan-17,,,,3796.0,1.0,0.0003,,,,6
1033,Jan-17,,,,3694.0,0.0,0.0,,,,6
1034,Jan-17,,,,6125.0,5.0,0.0008,,,,18
1035,Jan-17,,,,199.0,0.0,0.0,61595.0,176.0,0.0029,23
1036,Jan-17,,,,1542.0,12.0,0.0078,,,,12
1037,Jan-17,,,,1077.0,2.0,0.0019,,,,17
1038,Jan-17,,,,1805.0,4.0,0.0022,,,,12
1039,Jan-17,,,,2520.0,2.0,0.0008,,,,16
1040,Jan-17,,,,4945.0,6.0,0.0012,,,,17
1041,Jan-17,,,,3640.0,1.0,0.0003,,,,7
1042,Jan-17,,,,3577.0,2.0,0.0006,,,,5
1043,Jan-17,,,,1456.0,8.0,0.0055,,,,12
1044,Jan-17,,,,2900.0,2.0,0.0007,,,,10
1045,Jan-17,400.0,0.0,0.0,13069.0,8.0,0.0006,,,,19
1046,Feb-17,,,,2415.0,3.0,0.0012,,,,18
1047,Feb-17,,,,,,,24741.0,93.0,0.0038,19
1048,Feb-17,,,,1195.0,4.0,0.0033,,,,17
1049,Feb-17,,,,2947.0,5.0,0.0017,,,,9
1050,Feb-17,,,,3280.0,2.0,0.0006,,,,18
1051,Feb-17,,,,3657.0,0.0,0.0,,,,6
1052,Feb-17,,,,50.0,0.0,0.0,81304.0,641.0,0.0079,38
1053,Feb-17,,,,,,,22209.0,62.0,0.0028,17
1054,Feb-17,,,,9782.0,17.0,0.0017,36857.0,145.0,0.0039,22
1055,Feb-17,195.0,0.0,0.0,2709.0,1.0,0.0004,,,,8
1056,Feb-17,,,,3773.0,0.0,0.0,,,,6
1057,Feb-17,,,,1950.0,0.0,0.0,,,,6
1058,Feb-17,,,,3730.0,2.0,0.0005,,,,5
1059,Feb-17,,,,5285.0,5.0,0.0009,,,,8
1060,Mar-17,,,,1650.0,5.0,0.003,,,,22
1061,Mar-17,,,,1080.0,5.0,0.0046,,,,17
1062,Mar-17,,,,3878.0,3.0,0.0008,,,,5
1063,Mar-17,,,,3584.0,0.0,0.0,,,,6
1064,Mar-17,,,,2566.0,1.0,0.0004,,,,9
1065,Mar-17,,,,3834.0,2.0,0.0005,,,,10
1066,Mar-17,,,,3740.0,1.0,0.0003,,,,8
1067,Mar-17,,,,250.0,0.0,0.0,61200.0,147.0,0.0024,26
1068,Mar-17,,,,5524.0,3.0,0.0005,,,,11
1069,Mar-17,,,,6494.0,6.0,0.0009,,,,12
1070,Mar-17,,,,1950.0,5.0,0.0026,,,,9
1071,Mar-17,,,,6462.0,3.0,0.0005,,,,9
1072,Mar-17,,,,3393.0,3.0,0.0013,,,,8
1073,Mar-17,,,,4212.0,8.0,0.0019,,,,23
1074,Mar-17,,,,3650.0,2.0,0.0005,,,,8
1075,Mar-17,,,,6378.0,1.0,0.0002,,,,10
1076,Mar-17,,,,2752.0,1.0,0.0004,,,,8
1077,Mar-17,,,,2800.0,2.0,0.0007,,,,7
1078,Mar-17,,,,,,,67709.0,287.0,0.0042,26
1079,Mar-17,,,,4159.0,5.0,0.0012,,,,17
1080,Mar-17,,,,3773.0,0.0,0.0,,,,8
1081,Mar-17,,,,3992.0,17.0,0.0043,,,,13
1082,Apr-17,,,,3547.0,0.0,0.0,,,,8
1083,Apr-17,,,,,,,12495.0,63.0,0.005,15
1084,Apr-17,,,,5297.0,2.0,0.0004,,,,12
1085,Apr-17,,,,6532.0,2.0,0.0003,,,,10
1086,Apr-17,108.0,0.0,0.0,1597.0,0.0,0.0,,,,11
1087,Apr-17,,,,1080.0,3.0,0.0028,,,,17
1088,Apr-17,,,,1813.0,0.0,0.0,,,,9
1089,Apr-17,,,,3079.0,6.0,0.0019,,,,18
1090,Apr-17,,,,3160.0,2.0,0.0006,,,,9
1091,Apr-17,,,,50.0,0.0,0.0,84153.0,364.0,0.0043,31
1092,Apr-17,,,,3725.0,0.0,0.0,,,,5
1093,Apr-17,,,,1768.0,2.0,0.0011,,,,8
1094,Apr-17,,,,2470.0,0.0,0.0,,,,7
1095,Apr-17,,,,3192.0,0.0,0.0,,,,8
1096,Apr-17,,,,2921.0,0.0,0.0,,,,5
1097,Apr-17,,,,250.0,0.0,0.0,74378.0,287.0,0.0039,23
1098,Apr-17,,,,2655.0,2.0,0.0008,,,,8
1099,Apr-17,,,,3502.0,1.0,0.0003,,,,5
1100,Apr-17,,,,4333.0,4.0,0.0009,,,,13
1101,Apr-17,,,,,,,20546.0,237.0,0.0115,17
1102,Apr-17,,,,1236.0,95.0,0.0769,,,,8
1103,Apr-17,,,,4420.0,5.0,0.0011,,,,12
1104,Apr-17,,,,9826.0,3.0,0.0003,,,,13
1105,May-17,,,,3331.0,2.0,0.0006,,,,6
1106,May-17,,,,2000.0,0.0,0.0,,,,4
1107,May-17,,,,3331.0,0.0,0.0,,,,10
1108,May-17,,,,3069.0,0.0,0.0,,,,6
1109,May-17,,,,3433.0,0.0,0.0,,,,10
1110,May-17,,,,1960.0,0.0,0.0,,,,6
1111,May-17,,,,3273.0,0.0,0.0,,,,9
1112,May-17,,,,,,,67730.0,215.0,0.0032,28
1113,May-17,,,,6000.0,4.0,0.0007,,,,12
1114,May-17,,,,2515.0,2.0,0.0008,,,,14
1115,May-17,,,,1276.0,11.0,0.0086,,,,11
1116,May-17,,,,960.0,5.0,0.0052,,,,17
1117,May-17,,,,3781.0,1.0,0.0003,,,,6
1118,May-17,,,,3504.0,0.0,0.0,,,,5
1119,May-17,,,,2910.0,0.0,0.0,,,,6
1120,May-17,,,,2000.0,1.0,0.0005,,,,5
1121,May-17,,,,5075.0,14.0,0.0028,,,,14
1122,May-17,,,,2963.0,0.0,0.0,,,,6
1123,May-17,,,,2371.0,5.0,0.0021,,,,12
1124,May-17,,,,3688.0,1.0,0.0003,,,,7
1125,May-17,,,,9734.0,18.0,0.0018,,,,15
1126,May-17,,,,3673.0,0.0,0.0,,,,6
1127,May-17,,,,270.0,1.0,0.0037,71583.0,457.0,0.0064,26
1128,May-17,,,,3168.0,0.0,0.0,,,,7
1129,Jun-17,,,,6340.0,5.0,0.0008,,,,12
1130,Jun-17,,,,3615.0,1.0,0.0003,,,,17
1131,Jun-17,,,,2118.0,7.0,0.0033,,,,9
1132,Jun-17,,,,1216.0,0.0,0.0,,,,10
1133,Jun-17,,,,3583.0,4.0,0.0011,,,,9
1134,Jun-17,,,,3665.0,2.0,0.0005,,,,7
1135,Jun-17,,,,3094.0,0.0,0.0,,,,8
1136,Jun-17,,,,5413.0,3.0,0.0006,,,,12
1137,Jun-17,,,,3618.0,14.0,0.0039,,,,16
1138,Jun-17,,,,2982.0,2.0,0.0007,,,,6
1139,Jun-17,,,,2936.0,0.0,0.0,,,,7
1140,Jun-17,,,,4300.0,4.0,0.0009,,,,14
1141,Jun-17,,,,4998.0,8.0,0.00160064,53845.0,330.0,0.006128703,21
1142,Jun-17,,,,1973.0,1.0,0.000506842,,,,22
1143,Jun-17,,,,960.0,0.0,0.0,,,,17
1144,Jun-17,,,,,,,63381.0,801.0,0.012637856999999999,23
1145,Jun-17,,,,2661.0,2.0,0.0007,,,,9
1146,Jun-17,,,,3737.0,0.0,0.0,,,,10
1147,Jun-17,40.0,0.0,0.0,1684.0,1.0,0.0005938240000000001,,,,7
1148,Jun-17,,,,3946.0,0.0,0.0,,,,5
1149,Jun-17,,,,4000.0,5.0,0.0012,,,,17
1150,Jul-17,,,,6555.0,7.0,0.001067887,,,,18
1151,Jul-17,,,,3350.0,4.0,0.0011,,,,9
1152,Jul-17,,,,6651.0,9.0,0.0014,,,,18
1153,Jul-17,913.0,0.0,0.0,577.0,0.0,0.0,,,,11
1154,Jul-17,,,,4208.0,5.0,0.001188213,,,,17
1155,Jul-17,,,,200.0,2.0,0.01,63056.0,527.0,0.00835765,23
1156,Jul-17,,,,2402.0,1.0,0.00041632,,,,12
1157,Jul-17,576.0,1.0,0.001736111,2719.0,2.0,0.000735565,,,,7
1158,Jul-17,,,,3058.0,6.0,0.001962067,,,,7
1159,Jul-17,90.0,0.0,0.0,2901.0,0.0,0.0,,,,6
1160,Jul-17,,,,1500.0,0.0,0.0,,,,6
1161,Jul-17,,,,3725.0,34.0,0.009127517,,,,11
1162,Jul-17,,,,3703.0,1.0,0.000270051,,,,5
1163,Jul-17,,,,3803.0,0.0,0.0,,,,6
1164,Jul-17,,,,1850.0,1.0,0.000540541,,,,12
1165,Jul-17,,,,3834.0,0.0,0.0,,,,5
1166,Jul-17,,,,,,,23617.0,393.0,0.016640556,18
1167,Jul-17,,,,2519.0,8.0,0.0031,,,,10
1168,Jul-17,,,,3923.0,0.0,0.0,,,,6
1169,Jul-17,,,,3000.0,0.0,0.0,,,,4
1170,Jul-17,922.0,4.0,0.004338395,1374.0,0.0,0.0,,,,8
1171,Jul-17,,,,960.0,0.0,0.0,,,,17
1172,Aug-17,,,,50.0,0.0,0.0,63804.0,2400.0,0.037615197,23
1173,Aug-17,,,,3393.0,1.0,0.000294724,,,,11
1174,Aug-17,,,,5938.0,3.0,0.000505221,,,,11
1175,Aug-17,,,,,,,78303.0,354.0,0.0045209,33
1176,Aug-17,,,,3073.0,1.0,0.000325415,,,,9
1177,Aug-17,,,,3788.0,0.0,0.0,,,,4
1178,Aug-17,,,,2000.0,2.0,0.001,,,,6
1179,Aug-17,,,,6205.0,1.0,0.0003,,,,12
1180,Aug-17,,,,3706.0,0.0,0.0,,,,5
1181,Aug-17,,,,3585.0,3.0,0.00083682,,,,6
1182,Aug-17,,,,5998.0,18.0,0.003001,,,,20
1183,Aug-17,148.0,0.0,0.0,419.0,0.0,0.0,,,,7
1184,Aug-17,,,,,,,15698.0,134.0,0.008536119,16
1185,Aug-17,,,,1866.0,1.0,0.000535906,,,,6
1186,Aug-17,,,,3796.0,2.0,0.00052687,,,,5
1187,Aug-17,,,,2542.0,3.0,0.001180173,,,,9
1188,Aug-17,,,,3332.0,0.0,0.0,,,,5
1189,Aug-17,,,,,,,59536.0,385.0,0.006466676,23
